Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
14;63.01173136;4301.630765;65.58681853;23.94610065;23.79710983;49.72197833;3983.284961;63.11327088;12.67299583;10.28257497;20;0.7;40;50;35;60;10
14;74.36920156;5963.152291;77.22144968;28.30565764;28.2201431;43.4004604;2692.022127;51.88470032;12.89506691;5.954702511;20;0.7;40;50;35;60;30
15;43.67844157;4008.833612;63.31535053;8.52334052;7.082984245;23.07457956;975.12747;31.22703108;7.73173901;-1.855872806;15;0.3;60;200;8;50;1
15;54.39619944;5671.955582;75.31238664;10.70594966;9.384550959;27.91206627;1328.931677;36.45451517;9.654780591;-4.935483808;15;0.3;60;200;8;50;5
15;82.06077515;8844.929646;94.04748612;16.74695051;16.70944219;23.19334111;1005.80438;31.71441911;7.777638002;-1.205092627;15;0.3;60;200;8;50;10
15;50.99784698;4707.115831;68.60842391;10.12223229;7.535410825;27.31157679;1366.054305;36.96017188;9.057486172;-3.261276406;15;0.3;60;200;8;50;30
15;15.31440674;439.4484641;20.96302612;3.866050819;-1.811426793;27.07746249;1234.25542;35.13197148;9.224586812;-3.573384516;15;0.3;60;200;8;50;1
15;46.23105509;2652.236495;51.49986888;11.06320284;10.89613771;25.63108994;1210.203585;34.78798047;8.562265438;-1.338880562;15;0.3;60;200;8;50;5
15;51.75917511;3372.751966;58.07539898;12.36711202;12.02514583;30.88700706;1734.239196;41.64419762;10.75594129;-6.659339696;15;0.3;60;200;8;50;10
15;37.22001261;1723.605211;41.51632463;9.062938929;4.756150756;27.97247849;1406.195719;37.49927625;9.475917152;-0.985526311;15;0.3;60;200;8;50;30
15;29.18629893;1199.89684;34.63952713;7.151568983;-3.99422586;31.0811042;1607.703351;40.09617627;10.00744277;1.384172097;15;0.3;60;200;8;50;1
15;86.82125931;10997.66709;104.8697625;20.3980054;19.70503009;28.26218021;1276.109502;35.72267489;9.436177292;0.350115251;15;0.3;60;200;8;50;5
15;179.6692701;35280.11444;187.8300147;42.32971668;42.32971668;28.54649658;1437.257186;37.91117495;9.038025912;4.783183318;15;0.3;60;200;8;50;10
15;157.7733419;30275.39782;173.9982696;37.10349838;33.94459507;30.42943412;1573.644821;39.66919234;10.44258878;-0.510886691;15;0.3;60;200;8;50;30
